,create,human,explain,continue
flesch_reading_ease,13.647783505154678,27.808461538461557,27.207274247491682,24.21983986928109
flesch_kincaid_grade,18.24073637702504,17.46406619385343,15.617826086956523,15.746803921568631
smog,18.922397154172714,18.326425776900052,17.30067935935376,16.794655666223992
gunning_fog,22.116642120765835,21.715148208765232,19.845580506450077,19.13856209150327
automated_readability_index,21.88892120765832,21.495826513911624,18.863559483994266,18.912614379084964
coleman_liau_index,19.91226804123711,16.568605200945623,17.84670807453416,18.572235294117643
lix,72.04418262150222,70.12711402073104,67.31581462016246,66.66993464052288
rix,12.285714285714286,12.23076923076923,10.538461538461538,10.166666666666666
passed_quality_check,True,True,True,True
n_stop_words,129.0,160.0,122.0,152.0
alpha_ratio,0.8935185185185185,0.8568507157464212,0.8867403314917127,0.8814968814968815
mean_word_length,5.719907407407407,5.030674846625767,5.3812154696132595,5.46985446985447
doc_length,432.0,489.0,362.0,481.0
duplicate_ngram_chr_fraction_5,0.04005621925509487,0.01602787456445993,,0.05661619486504279
duplicate_ngram_chr_fraction_6,0.02178496134926212,,,0.048716260697827515
top_ngram_chr_fraction_2,0.010541110330288124,0.006968641114982578,0.011037527593818985,0.0065832784726793945
top_ngram_chr_fraction_3,0.02108222066057625,0.013937282229965157,,0.013166556945358789
top_ngram_chr_fraction_4,0.035137034434293744,,,0.02271231073074391
oov_ratio,0.0023148148148148147,0.006134969325153374,0.0027624309392265192,0.004158004158004158
dependency_distance_mean,3.0394507050560216,3.3621078937821016,3.143226383950201,2.967884854611558
dependency_distance_std,0.4021937684849021,0.8464829761797771,0.7263688965736036,0.5164575309682994
prop_adjacent_dependency_relation_mean,0.4755825267155317,0.4407627942695816,0.47798408488063654,0.4470443456879933
prop_adjacent_dependency_relation_std,0.026374371296822335,0.05332920396677371,0.054487590421683954,0.04622065726365913
entropy,9.081989634314159,11.723039703447403,9.048837850734841,11.28404565354451
perplexity,8795.448355396129,123381.90015099579,8508.643862282028,79542.41286522285
per_word_perplexity,20.35983415600956,252.31472423516522,23.5045410560277,165.36884171564003
pos_prop_NOUN,0.2569444444444444,0.25153374233128833,0.2513812154696133,0.25363825363825365
pos_prop_PUNCT,0.09490740740740741,0.12474437627811862,0.10773480662983426,0.10187110187110188
pos_prop_DET,0.05787037037037037,0.06748466257668712,0.08011049723756906,0.060291060291060294
pos_prop_ADJ,0.15046296296296297,0.130879345603272,0.11602209944751381,0.18087318087318088
pos_prop_VERB,0.13657407407407407,0.08997955010224949,0.12154696132596685,0.10810810810810811
pos_prop_ADP,0.12268518518518519,0.11247443762781185,0.11049723756906077,0.12266112266112267
pos_prop_NUM,0.006944444444444444,0.012269938650306749,0.0055248618784530384,0.002079002079002079
pos_prop_PROPN,0.041666666666666664,0.06748466257668712,0.06906077348066299,0.031185031185031187
pos_prop_AUX,0.03009259259259259,0.032719836400818,0.024861878453038673,0.037422037422037424
pos_prop_ADV,0.03009259259259259,0.028629856850715747,0.027624309392265192,0.029106029106029108
pos_prop_SCONJ,0.009259259259259259,0.010224948875255624,0.016574585635359115,0.014553014553014554
pos_prop_PART,0.009259259259259259,0.010224948875255624,0.008287292817679558,0.008316008316008316
pos_prop_PRON,0.023148148148148147,0.010224948875255624,0.019337016574585635,0.010395010395010396
pos_prop_CCONJ,0.03009259259259259,0.04294478527607362,0.04143646408839779,0.0395010395010395
first_order_coherence,0.8870919805306655,0.8611182421445847,0.8430772423744202,0.8751090168952942
second_order_coherence,0.8800863772630692,0.8341074802658774,0.8294068629091437,0.8621073290705681
token_length_mean,6.255154639175258,5.659574468085107,5.925465838509317,6.0588235294117645
token_length_median,5.5,5.0,5.0,5.0
token_length_std,3.4115252245190892,3.2540132425957924,3.2514741903210114,3.3104218361961086
sentence_length_mean,27.714285714285715,32.53846153846154,24.76923076923077,23.61111111111111
sentence_length_median,26.5,27.0,23.0,24.0
sentence_length_std,5.836199490232999,18.947763759327643,9.431158230150217,5.8797098273912285
syllables_per_token_mean,1.9510309278350515,1.7257683215130024,1.826086956521739,1.8752941176470588
syllables_per_token_median,2.0,1.0,1.0,1.0
syllables_per_token_std,1.1863371546083743,1.0247402084374535,1.0895620944471016,1.1421245303847452
n_tokens,388,423,322,425
n_unique_tokens,216,239,186,225
proportion_unique_tokens,0.5567010309278351,0.5650118203309693,0.577639751552795,0.5294117647058824
n_characters,2471,2460,1948,2631
n_sentences,14,13,13,18
connectives,7,17,10,9
pos_prop_X,,0.0081799591002045,,
duplicate_ngram_chr_fraction_7,,,,0.048716260697827515
duplicate_ngram_chr_fraction_8,,,,0.048716260697827515
duplicate_ngram_chr_fraction_9,,,,0.048716260697827515
duplicate_ngram_chr_fraction_10,,,,0.048716260697827515
