,human,continue,explain,create
flesch_reading_ease,38.11259634888441,24.57632027649774,7.80670369530722,13.083691243699462
flesch_kincaid_grade,14.300216362407031,15.22230875576037,21.226773974155524,17.30515766029774
smog,16.12665940891348,16.647925096878797,21.600402188677833,18.8015233339294
gunning_fog,18.327248140635568,19.002580645161288,26.053139877578783,22.192052514359396
automated_readability_index,17.8159107505071,19.145092165898618,26.74864429834505,22.411691478138557
coleman_liau_index,16.065839080459767,19.94497695852535,20.77955112219451,22.92881959910913
lix,57.31237322515213,65.93963133640553,80.5941963273634,75.97010901418356
rix,8.117647058823529,9.6,16.09090909090909,12.368421052631579
token_length_mean,5.6160919540229886,6.311059907834101,6.359102244389027,6.799554565701559
token_length_median,5.0,6.0,6.0,7.0
token_length_std,3.097973886016635,3.3280704309924207,3.2302688124239216,3.4518514159831404
sentence_length_mean,25.58823529411765,21.7,36.45454545454545,23.63157894736842
sentence_length_median,28.0,20.0,29.0,24.0
sentence_length_std,16.029600646485648,11.640876255677659,26.60609511974016,8.393045531652911
syllables_per_token_mean,1.6873563218390804,1.8940092165898617,1.915211970074813,2.0066815144766146
syllables_per_token_median,1.0,1.0,1.0,2.0
syllables_per_token_std,1.0255141236776475,1.1083308577485493,1.1021597557244198,1.1394719554775166
n_tokens,435,434,401,449
n_unique_tokens,231,251,250,285
proportion_unique_tokens,0.5310344827586206,0.5783410138248848,0.6234413965087282,0.6347438752783965
n_characters,2531,2777,2597,3140
n_sentences,17,20,11,19
entropy,14.594604695497917,10.556736192342594,9.554095634790738,12.720255715181448
perplexity,2179497.0464249686,38435.477002809,14102.334567033426,334454.36280659586
per_word_perplexity,4167.29836792537,81.43109534493432,31.548846906115045,625.1483416945717
passed_quality_check,True,True,True,True
n_stop_words,167.0,170.0,146.0,126.0
alpha_ratio,0.8107074569789675,0.9194915254237288,0.8926174496644296,0.8280373831775701
mean_word_length,4.839388145315487,5.883474576271187,5.809843400447427,5.869158878504673
doc_length,523.0,472.0,447.0,535.0
duplicate_ngram_chr_fraction_5,0.03587140439932318,,,0.014285714285714285
duplicate_ngram_chr_fraction_6,0.019627749576988155,,,0.010924369747899159
top_ngram_chr_fraction_2,0.01353637901861252,0.028081123244929798,0.008016032064128256,0.008403361344537815
top_ngram_chr_fraction_3,0.01015228426395939,,,0.010084033613445379
top_ngram_chr_fraction_4,0.012182741116751269,,,0.011764705882352941
oov_ratio,0.0057361376673040155,,0.0044742729306487695,0.014953271028037384
pos_prop_ADP,0.10133843212237094,0.125,0.1319910514541387,0.10093457943925234
pos_prop_PROPN,0.06883365200764818,0.00847457627118644,0.05592841163310962,0.08971962616822429
pos_prop_NUM,0.0248565965583174,0.00211864406779661,0.011185682326621925,0.013084112149532711
pos_prop_PUNCT,0.13957934990439771,0.07838983050847458,0.09843400447427293,0.14018691588785046
pos_prop_NOUN,0.248565965583174,0.3072033898305085,0.2751677852348993,0.2766355140186916
pos_prop_DET,0.06309751434034416,0.05296610169491525,0.058165548098434,0.03551401869158879
pos_prop_X,0.021032504780114723,,,0.005607476635514018
pos_prop_AUX,0.028680688336520075,0.048728813559322036,0.02237136465324385,0.022429906542056073
pos_prop_VERB,0.07648183556405354,0.13135593220338984,0.12751677852348994,0.10841121495327102
pos_prop_CCONJ,0.055449330783938815,0.036016949152542374,0.029082774049217,0.028037383177570093
pos_prop_ADV,0.045889101338432124,0.04025423728813559,0.03131991051454139,0.03177570093457944
pos_prop_PRON,0.015296367112810707,0.03389830508474576,0.029082774049217,0.011214953271028037
pos_prop_ADJ,0.08986615678776291,0.1059322033898305,0.10067114093959731,0.11962616822429907
pos_prop_SCONJ,0.009560229445506692,0.00847457627118644,0.020134228187919462,0.009345794392523364
pos_prop_PART,0.0076481835564053535,0.0211864406779661,0.008948545861297539,0.007476635514018692
pos_prop_SYM,0.0019120458891013384,,,
pos_prop_INTJ,0.0019120458891013384,,,
first_order_coherence,0.6184025858528912,0.8555686599329898,0.9024696052074432,0.8297125498453776
second_order_coherence,0.6801871339480082,0.8542076117462583,0.890913618935479,0.8471173083080965
dependency_distance_mean,3.184064477011672,2.5939535315160844,3.4937020854572967,3.2622175735407852
dependency_distance_std,1.383918310057101,0.47885489633432815,0.9634916939414336,1.0770126769931807
prop_adjacent_dependency_relation_mean,0.4445999105072731,0.4779386097808681,0.5025439876912529,0.4737510953006801
prop_adjacent_dependency_relation_std,0.0705529998117015,0.062178443686535426,0.0519286709254482,0.06931224095491467
connectives,13,9,9,9
connectives_cap,6,3,0,3
