,human,create,explain,continue
dependency_distance_mean,3.343172402852897,2.9068884228943968,3.013119683872539,2.764826386238405
dependency_distance_std,1.5470644388988748,0.4312285779040797,0.6550935264300051,0.5796840730708002
prop_adjacent_dependency_relation_mean,0.4438281034947743,0.4531854452584548,0.45635394384027533,0.46441107061762604
prop_adjacent_dependency_relation_std,0.05483775974913496,0.05815542337762997,0.05687447052146932,0.06837964192772367
entropy,15.584003735504865,13.789333811661367,14.500714469153118,14.352888635422548
perplexity,5862013.689262564,974162.8947017228,1984176.390055735,1711513.5182850852
per_word_perplexity,8868.401950472866,1648.3297710689048,3164.555646021906,3007.93236956957
passed_quality_check,True,True,True,True
n_stop_words,177.0,194.0,176.0,178.0
alpha_ratio,0.789712556732224,0.8849407783417935,0.8452950558213717,0.8717047451669596
mean_word_length,4.827534039334342,5.45346869712352,5.159489633173844,5.377855887521968
doc_length,661.0,591.0,627.0,569.0
duplicate_ngram_chr_fraction_5,0.047065187990262373,0.01337971635001338,,0.07757404795486601
duplicate_ngram_chr_fraction_6,0.008114687584527996,,,0.05021156558533145
top_ngram_chr_fraction_2,0.015147416824452259,0.018731602890018732,0.0064017071218991735,0.03244005641748942
top_ngram_chr_fraction_3,0.018934271030565324,0.02247792346802248,,0.019746121297602257
top_ngram_chr_fraction_4,0.021098187719772787,0.012041744715012041,,0.012693935119887164
oov_ratio,0.06354009077155824,0.0338409475465313,0.049441786283891544,0.03690685413005272
first_order_coherence,0.5954025685787201,0.8586851209402084,0.801831608468836,0.8099065661430359
second_order_coherence,0.7567998617887497,0.8694359911115546,0.8231516764277503,0.8253984625140826
flesch_reading_ease,27.588964285714326,22.453275862068978,29.423774109186013,27.31184243176179
flesch_kincaid_grade,15.932452380952384,16.302753147235908,14.901546256946716,14.189112903225809
smog,17.524767212741477,17.72045326143535,16.39362981844241,15.705129121369687
gunning_fog,20.176190476190477,20.440941434044884,18.57548218372017,17.792059553349876
automated_readability_index,19.102714285714285,19.44805418719212,17.934841451454723,16.472917183622833
coleman_liau_index,17.28838095238095,18.525747126436773,17.62556390977443,18.058790322580645
lix,64.72619047619048,65.66174055829228,63.35599869238313,61.21401985111663
rix,10.1,10.142857142857142,9.304347826086957,8.038461538461538
pos_prop_PROPN,0.09682299546142209,0.03553299492385787,0.07177033492822966,0.040421792618629174
pos_prop_PUNCT,0.16036308623298035,0.10998307952622674,0.14035087719298245,0.11599297012302284
pos_prop_AUX,0.037821482602118005,0.0338409475465313,0.017543859649122806,0.0351493848857645
pos_prop_DET,0.039334341906202726,0.05414551607445008,0.05422647527910686,0.06678383128295255
pos_prop_ADJ,0.10287443267776097,0.1455160744500846,0.1371610845295056,0.14762741652021089
pos_prop_NOUN,0.23600605143721634,0.2656514382402707,0.2743221690590112,0.2601054481546573
pos_prop_VERB,0.0832072617246596,0.10152284263959391,0.08293460925039872,0.11775043936731107
pos_prop_ADP,0.10136157337367625,0.12859560067681894,0.12759170653907495,0.12302284710017575
pos_prop_CCONJ,0.037821482602118005,0.0338409475465313,0.03987240829346093,0.03866432337434095
pos_prop_X,0.037821482602118005,0.001692047377326565,,
pos_prop_ADV,0.03177004538577912,0.030456852791878174,0.028708133971291867,0.015817223198594025
pos_prop_SYM,0.0030257186081694403,,0.003189792663476874,0.005272407732864675
pos_prop_PART,0.012102874432677761,0.018612521150592216,0.001594896331738437,0.008787346221441126
pos_prop_SCONJ,0.006051437216338881,0.005076142131979695,0.004784688995215311,0.0035149384885764497
pos_prop_NUM,0.006051437216338881,,0.004784688995215311,0.0017574692442882249
pos_prop_PRON,0.007564296520423601,0.03553299492385787,0.011164274322169059,0.019332161687170474
token_length_mean,5.819047619047619,6.040229885057471,5.902255639097745,6.022177419354839
token_length_median,5.0,5.0,5.0,5.0
token_length_std,3.5245559055100486,3.3909263566683756,3.359118801504135,3.3675263872050616
sentence_length_mean,26.25,24.857142857142858,23.130434782608695,19.076923076923077
sentence_length_median,25.0,25.0,24.0,19.5
sentence_length_std,14.777939639882144,6.930166728467198,6.790686382840436,4.436934812744535
syllables_per_token_mean,1.8038095238095238,1.8812260536398469,1.8195488721804511,1.8931451612903225
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,1.1269785825931133,1.124982771537446,1.0905236823411257,1.1210384492668624
n_tokens,525,522,532,496
n_unique_tokens,274,243,271,231
proportion_unique_tokens,0.5219047619047619,0.46551724137931033,0.5093984962406015,0.4657258064516129
n_characters,3191,3223,3235,3060
n_sentences,20,21,23,26
connectives,23,10,15,7
connectives_cap,5,3,3,3
duplicate_ngram_chr_fraction_7,,,,0.03441466854724965
