,explain,human,create,continue
token_length_mean,6.114478114478114,5.693208430913349,6.418181818181818,5.934883720930233
token_length_median,6.0,5.0,6.0,6.0
token_length_std,3.371552482429558,3.2480620431546328,3.2586904364915585,3.15719066472963
sentence_length_mean,22.846153846153847,16.423076923076923,30.0,21.5
sentence_length_median,23.0,18.0,33.0,20.0
sentence_length_std,6.608225106127547,9.656297574134545,12.424316333852595,6.367888189973187
syllables_per_token_mean,1.7946127946127945,1.7330210772833723,1.9181818181818182,1.7744186046511627
syllables_per_token_median,1.0,1.0,2.0,1.0
syllables_per_token_std,1.0058270973359626,1.0122949126554308,1.0368818481110318,0.9682381561866519
n_tokens,297,427,330,430
n_unique_tokens,176,232,216,236
proportion_unique_tokens,0.5925925925925926,0.5433255269320844,0.6545454545454545,0.5488372093023256
n_characters,1862,2523,2155,2606
n_sentences,13,26,11,20
passed_quality_check,True,True,True,True
n_stop_words,108.0,150.0,118.0,170.0
alpha_ratio,0.8658892128279884,0.8092485549132948,0.896457765667575,0.8884297520661157
mean_word_length,5.428571428571429,4.861271676300578,5.871934604904633,5.384297520661157
doc_length,343.0,519.0,367.0,484.0
top_ngram_chr_fraction_2,0.006967022758941012,0.01768106086365182,0.015719467956469165,0.017815902342461234
top_ngram_chr_fraction_3,0.015327450069670227,0.022101326079564772,0.02418379685610641,0.014846585285384361
oov_ratio,0.01749271137026239,0.011560693641618497,0.013623978201634877,0.010330578512396695
entropy,9.104945133629817,12.695322434126698,7.843129302973093,11.77321619892575
perplexity,8999.687501228578,326218.41938920476,2548.166354874374,129730.7203097523
per_word_perplexity,26.238155980258245,628.5518678019359,6.943232574589575,268.0386783259345
first_order_coherence,0.8634869257609049,0.5129458536207676,0.8512559741735458,0.8200225234031677
second_order_coherence,0.8411214080723849,0.6103046253944436,0.8292717734972636,0.8217938939730326
pos_prop_DET,0.0641399416909621,0.04238921001926782,0.05722070844686648,0.06198347107438017
pos_prop_NOUN,0.2886297376093295,0.2813102119460501,0.3024523160762943,0.30578512396694213
pos_prop_VERB,0.119533527696793,0.0789980732177264,0.13896457765667575,0.11983471074380166
pos_prop_ADP,0.12536443148688048,0.11753371868978806,0.11444141689373297,0.1012396694214876
pos_prop_ADJ,0.08746355685131195,0.1001926782273603,0.11171662125340599,0.09917355371900827
pos_prop_PUNCT,0.1282798833819242,0.13102119460500963,0.1008174386920981,0.1115702479338843
pos_prop_PROPN,0.04956268221574344,0.057803468208092484,0.021798365122615803,0.022727272727272728
pos_prop_CCONJ,0.04081632653061224,0.030828516377649325,0.03814713896457766,0.030991735537190084
pos_prop_PRON,0.023323615160349854,0.007707129094412331,0.027247956403269755,0.022727272727272728
pos_prop_ADV,0.03498542274052478,0.03468208092485549,0.02997275204359673,0.028925619834710745
pos_prop_PART,0.011661807580174927,0.011560693641618497,0.010899182561307902,0.026859504132231406
pos_prop_AUX,0.014577259475218658,0.046242774566473986,0.02997275204359673,0.05371900826446281
pos_prop_SCONJ,0.008746355685131196,0.005780346820809248,0.010899182561307902,0.012396694214876033
pos_prop_NUM,0.0029154518950437317,0.015414258188824663,0.0027247956403269754,0.002066115702479339
dependency_distance_mean,3.140672588025529,2.623393909876874,2.8675899893639953,2.7733962113729924
dependency_distance_std,0.6963427224959892,1.0741303065111738,1.0805235875219703,0.5040707667166185
prop_adjacent_dependency_relation_mean,0.4739316551081256,0.4654421256181017,0.47856627750838404,0.468423659205283
prop_adjacent_dependency_relation_std,0.07915999412922894,0.06581255932264922,0.026125169951694525,0.0698066830515816
flesch_reading_ease,31.821911421911437,43.55199378490366,14.106818181818198,34.89668604651166
flesch_kincaid_grade,14.496430976430979,11.264648711943796,18.744545454545456,13.733139534883723
smog,15.299343439825492,12.960234197811797,19.1951169018618,15.314804267706485
gunning_fog,17.084589484589486,13.78234552332913,22.545454545454547,17.06511627906977
automated_readability_index,18.79226884226884,13.596550171140336,23.79963636363636,17.273302325581398
coleman_liau_index,18.85750841750841,15.873723653395782,20.952242424242417,17.720372093023254
lix,68.63739963739964,54.12799495586381,78.48484848484848,63.593023255813954
rix,10.461538461538462,6.1923076923076925,14.545454545454545,9.05
connectives,9,15,10,11
top_ngram_chr_fraction_4,,0.020401224073444406,,
pos_prop_X,,0.038535645472061654,0.0027247956403269754,
duplicate_ngram_chr_fraction_5,,,,0.03299241174529858
duplicate_ngram_chr_fraction_6,,,,0.03299241174529858
