,human,continue,explain,create
dependency_distance_mean,2.8360128040437838,2.889796828470934,3.1187789078883337,2.579972127889568
dependency_distance_std,1.1554141718299915,0.8056603873938509,0.9795490771315658,0.7028050770361778
prop_adjacent_dependency_relation_mean,0.4093821103824292,0.4664878857550986,0.47325957909573607,0.4844528431411793
prop_adjacent_dependency_relation_std,0.11469188095879482,0.08574305874353207,0.07981165019311205,0.07467047022215391
entropy,7.676962104236631,6.976677987121586,5.346638786066014,8.399580702371477
perplexity,2158.053860939373,1071.3533990505937,209.90158669035267,4445.2024940245465
per_word_perplexity,4.524221930690509,2.23198624802207,0.5395927678415235,8.216640469546297
flesch_reading_ease,18.385429065429122,-7.82147540983604,2.7153843930636015,0.07012325310560641
flesch_kincaid_grade,14.439748839748841,18.00815149802148,17.178387283236997,16.99925401138717
smog,14.50157373656624,16.58952817118847,16.404322709996244,15.579741850924794
gunning_fog,16.545600145600147,20.971622385528548,19.40554913294798,18.625491718426503
automated_readability_index,14.841508781508779,18.416729387062908,18.406734104046244,17.20482531055901
coleman_liau_index,18.108697788697793,22.74379391100702,21.422774566473986,21.049358178053826
lix,48.24360724360725,57.34708875070661,56.89537572254335,53.396027432712216
rix,5.0,6.275862068965517,6.85,5.78125
first_order_coherence,0.47368097162017453,0.7014879648174558,0.768601728113074,0.6677167338709677
second_order_coherence,0.4864845383539796,0.7027939800862912,0.7705453236897787,0.6996826549371084
passed_quality_check,True,True,True,True
n_stop_words,200.0,216.0,168.0,252.0
alpha_ratio,0.8448637316561844,0.8895833333333333,0.8817480719794345,0.8927911275415896
mean_word_length,5.352201257861635,6.245833333333334,6.0,6.0
doc_length,477.0,480.0,389.0,541.0
top_ngram_chr_fraction_2,0.004955401387512388,0.008754012255617158,0.017923823749066467,0.008036431824270024
oov_ratio,0.033542976939203356,0.00625,0.012853470437017995,0.011090573012939002
token_length_mean,6.100737100737101,6.8969555035128804,6.621387283236994,6.600414078674948
token_length_median,5.0,6.0,6.0,5.0
token_length_std,3.713601329911153,4.294069229028278,4.044335842966721,4.173732290936536
sentence_length_mean,15.074074074074074,14.724137931034482,17.3,15.09375
sentence_length_median,12.0,13.0,18.0,15.0
sentence_length_std,9.305219267923924,5.740939198208491,6.356886030125127,4.798172666495027
syllables_per_token_mean,2.0466830466830466,2.360655737704918,2.2052023121387285,2.2629399585921326
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.396831287761461,1.512213366413091,1.4085111188011834,1.5561316807999355
n_tokens,407,427,346,483
n_unique_tokens,275,250,210,268
proportion_unique_tokens,0.6756756756756757,0.585480093676815,0.6069364161849711,0.5548654244306418
n_characters,2553,2998,2334,3246
n_sentences,27,29,20,32
pos_prop_DET,0.11949685534591195,0.11041666666666666,0.09511568123393316,0.12754158964879853
pos_prop_NOUN,0.17819706498951782,0.2375,0.18508997429305912,0.24029574861367836
pos_prop_PUNCT,0.14465408805031446,0.11041666666666666,0.10796915167095116,0.10720887245841035
pos_prop_PRON,0.031446540880503145,0.04583333333333333,0.043701799485861184,0.04251386321626617
pos_prop_ADV,0.0880503144654088,0.0875,0.08997429305912596,0.06839186691312385
pos_prop_VERB,0.07127882599580712,0.09791666666666667,0.10282776349614396,0.09981515711645102
pos_prop_AUX,0.04612159329140461,0.04791666666666667,0.06426735218508997,0.053604436229205174
pos_prop_ADP,0.1069182389937107,0.08958333333333333,0.08483290488431877,0.09981515711645102
pos_prop_PROPN,0.07547169811320754,0.004166666666666667,0.038560411311053984,0.0036968576709796672
pos_prop_ADJ,0.06708595387840671,0.07083333333333333,0.08740359897172237,0.06839186691312385
pos_prop_CCONJ,0.027253668763102725,0.04583333333333333,0.04884318766066838,0.04990757855822551
pos_prop_X,0.006289308176100629,,,
pos_prop_PART,0.016771488469601678,0.025,0.005141388174807198,0.024029574861367836
pos_prop_NUM,0.018867924528301886,,0.015424164524421594,
pos_prop_SCONJ,0.0020964360587002098,0.027083333333333334,0.030848329048843187,0.014787430683918669
connectives,10,19,11,21
connectives_cap,0,6,1,7
top_ngram_chr_fraction_3,,0.009629413481178874,0.016803584764749812,0.02678810608090008
