,human,continue,explain,create
dependency_distance_mean,3.3082246469423753,3.0212770082847977,3.193647426454594,3.033044016108902
dependency_distance_std,1.1504949112410972,0.7040852307863239,0.7764390828504127,1.0884998985772416
prop_adjacent_dependency_relation_mean,0.4479312617506183,0.4742049272189212,0.4733480334032958,0.48225025778538416
prop_adjacent_dependency_relation_std,0.09343273386696886,0.06880284610868698,0.08216812318156169,0.08391324981695913
passed_quality_check,True,True,True,
n_stop_words,212.0,206.0,170.0,197.0
alpha_ratio,0.8388998035363457,0.8809034907597536,0.8810679611650486,0.8763326226012793
mean_word_length,5.701375245579568,6.0862422997946615,6.174757281553398,5.880597014925373
doc_length,509.0,487.0,412.0,469.0
duplicate_ngram_chr_fraction_5,0.026979472140762465,0.06244477172312224,0.01992442459635864,0.1523659305993691
top_ngram_chr_fraction_2,0.012316715542521995,0.010603829160530192,0.018550326348333906,0.013249211356466877
oov_ratio,0.029469548133595286,0.006160164271047228,0.02669902912621359,0.014925373134328358
pos_prop_NOUN,0.22593320235756384,0.21971252566735114,0.2354368932038835,0.23880597014925373
pos_prop_DET,0.11394891944990176,0.0944558521560575,0.13592233009708737,0.1300639658848614
pos_prop_PROPN,0.023575638506876228,0.014373716632443531,0.024271844660194174,0.04051172707889126
pos_prop_X,0.0137524557956778,0.012320328542094456,0.009708737864077669,0.021321961620469083
pos_prop_PUNCT,0.1237721021611002,0.11088295687885011,0.10922330097087378,0.11727078891257996
pos_prop_ADV,0.08055009823182711,0.10472279260780287,0.06310679611650485,0.06823027718550106
pos_prop_AUX,0.029469548133595286,0.049281314168377825,0.0412621359223301,0.029850746268656716
pos_prop_PRON,0.03732809430255403,0.030800821355236138,0.024271844660194174,0.0255863539445629
pos_prop_VERB,0.07269155206286837,0.1026694045174538,0.08495145631067962,0.07036247334754797
pos_prop_SCONJ,0.021611001964636542,0.022587268993839837,0.02669902912621359,0.019189765458422176
pos_prop_ADJ,0.05893909626719057,0.07186858316221766,0.0825242718446602,0.07889125799573561
pos_prop_CCONJ,0.023575638506876228,0.043121149897330596,0.03155339805825243,0.03624733475479744
pos_prop_ADP,0.12770137524557956,0.09240246406570841,0.10922330097087378,0.10660980810234541
pos_prop_NUM,0.03929273084479371,0.006160164271047228,0.014563106796116505,0.006396588486140725
pos_prop_PART,0.007858546168958742,0.024640657084188913,0.007281553398058253,0.010660980810234541
token_length_mean,6.36629213483146,6.733796296296297,6.809264305177112,6.528985507246377
token_length_median,5.0,6.0,6.0,6.0
token_length_std,4.276219684611834,4.144492824619149,4.290744268741037,4.176409529170423
sentence_length_mean,17.8,16.615384615384617,15.956521739130435,19.714285714285715
sentence_length_median,14.0,17.0,16.0,18.0
sentence_length_std,10.545141061171254,4.875976612843224,4.427957237034439,9.233184752850562
syllables_per_token_mean,2.2224719101123593,2.310185185185185,2.3079019073569484,2.3091787439613527
syllables_per_token_median,2.0,2.0,2.0,2.0
syllables_per_token_std,1.7072056680526757,1.432457084536839,1.5469113856535164,1.5959074476852242
n_tokens,445,432,367,414.0
n_unique_tokens,252,250,214,219.0
proportion_unique_tokens,0.5662921348314607,0.5787037037037037,0.5831062670299727,0.5289855072463768
n_characters,2902,2964,2544,2758.0
n_sentences,25,26,23,21.0
flesch_reading_ease,0.746876404494401,-5.471282051282003,-4.609370927615203,-8.531521739130397
flesch_kincaid_grade,17.577168539325843,18.150185185185183,17.866285985072867,19.346880607315395
smog,16.599557052379478,17.30067935935376,16.658417007729998,18.243605946275583
gunning_fog,19.61438202247191,21.46096866096866,20.442554199739373,22.088612836438926
automated_readability_index,17.45523595505618,18.593872863247867,18.619895746949418,19.178664596273293
coleman_liau_index,19.97087640449438,22.013240740740745,22.383433242506808,21.08898550724638
lix,55.328089887640445,59.67094017094017,56.011017651936974,57.395445134575574
rix,6.68,7.153846153846154,6.391304347826087,7.428571428571429
first_order_coherence,0.606362928946813,0.7256534790992737,0.6655811206860975,0.6046649262309074
second_order_coherence,0.5623850977939108,0.6913179953893026,0.6743973876748767,0.5911734166898226
entropy,8.4248803560891,6.707781106372017,6.057385861436092,6.92132900001842
perplexity,4559.099277298046,818.7518990294193,427.2570665343456,1013.6662622230376
per_word_perplexity,8.956973039878283,1.6812153984176987,1.0370317148891883,2.161335313908396
connectives,14,17,9,13.0
duplicate_ngram_chr_fraction_6,,0.041237113402061855,0.01992442459635864,0.1523659305993691
duplicate_ngram_chr_fraction_7,,0.041237113402061855,0.01992442459635864,0.1252365930599369
duplicate_ngram_chr_fraction_8,,0.041237113402061855,,0.1085173501577287
duplicate_ngram_chr_fraction_9,,0.041237113402061855,,0.1085173501577287
duplicate_ngram_chr_fraction_10,,0.041237113402061855,,0.1085173501577287
top_ngram_chr_fraction_3,,0.023564064801178203,0.016489178976296804,0.00946372239747634
top_ngram_chr_fraction_4,,0.029160530191458027,,0.017034700315457414
