,continue,human,create,explain
first_order_coherence,0.6890765939440046,0.6138466812309719,0.6581074921069322,0.6978331678188764
second_order_coherence,0.6853837304645114,0.6677426510800918,0.6358040925831749,0.6715751326084137
entropy,8.357257239482433,8.307508504926759,7.0077529808120955,8.02413501406065
perplexity,4260.991844379326,4054.1993721689664,1105.1683782078715,3053.77867939329
per_word_perplexity,8.116174941674906,8.324844706712456,2.3315788569786315,5.6239018036708845
pos_prop_PRON,0.030476190476190476,0.04106776180698152,0.04008438818565401,0.0570902394106814
pos_prop_DET,0.13714285714285715,0.1273100616016427,0.1308016877637131,0.11970534069981584
pos_prop_NOUN,0.23047619047619047,0.162217659137577,0.21308016877637131,0.18232044198895028
pos_prop_VERB,0.08571428571428572,0.08829568788501027,0.10970464135021098,0.10681399631675875
pos_prop_CCONJ,0.049523809523809526,0.024640657084188913,0.0379746835443038,0.029465930018416207
pos_prop_ADJ,0.08952380952380952,0.045174537987679675,0.08016877637130802,0.06813996316758748
pos_prop_PUNCT,0.09333333333333334,0.12114989733059549,0.0970464135021097,0.11970534069981584
pos_prop_AUX,0.049523809523809526,0.06981519507186858,0.0379746835443038,0.06629834254143646
pos_prop_ADP,0.09714285714285714,0.10061601642710473,0.09282700421940929,0.09392265193370165
pos_prop_PROPN,0.030476190476190476,0.03285420944558522,0.023206751054852322,0.027624309392265192
pos_prop_NUM,0.007619047619047619,0.012320328542094456,,0.009208103130755065
pos_prop_ADV,0.07238095238095238,0.1293634496919918,0.10126582278481013,0.06629834254143646
pos_prop_PART,0.011428571428571429,0.02053388090349076,0.023206751054852322,0.016574585635359115
pos_prop_SCONJ,0.015238095238095238,0.022587268993839837,0.010548523206751054,0.03683241252302026
flesch_reading_ease,1.069117647058846,28.40797313084113,2.155981308411242,10.108418565008549
flesch_kincaid_grade,17.187849898580122,12.619707943925238,16.75600801068091,16.247498837749887
smog,16.714357069896483,12.920253819902943,15.903189008614273,16.13759551468407
gunning_fog,20.34702984642133,14.135046728971965,19.198397863818425,18.7969626530296
automated_readability_index,17.203892350043468,12.60411214953271,16.98192256341789,17.189445994111267
coleman_liau_index,20.381932773109245,16.12663551401869,20.675887850467294,19.69012552301255
lix,54.649087221095336,43.748831775700936,54.07076101468625,57.034247636758096
rix,6.275862068965517,4.0625,5.928571428571429,6.962962962962963
passed_quality_check,True,True,True,True
n_stop_words,249.0,246.0,210.0,257.0
alpha_ratio,0.8990476190476191,0.8726899383983573,0.9029535864978903,0.8747697974217311
mean_word_length,5.9504761904761905,5.223819301848049,5.9957805907173,5.683241252302026
doc_length,525.0,487.0,474.0,543.0
duplicate_ngram_chr_fraction_5,0.017222222222222222,,,
top_ngram_chr_fraction_2,0.0125,0.00825082508250825,0.007640586797066014,0.008946044171093095
top_ngram_chr_fraction_3,0.025555555555555557,0.02277227722772277,,0.015096449538719598
oov_ratio,0.0038095238095238095,0.014373716632443531,,0.007366482504604052
dependency_distance_mean,2.7050797937921613,2.915489209662273,2.8330998404773573,3.1954687704277696
dependency_distance_std,0.7495829812327564,0.8910808068758531,0.8939397829064835,0.8131999583962322
prop_adjacent_dependency_relation_mean,0.48678246524341856,0.4367143882430065,0.4509082114021354,0.45098954406819625
prop_adjacent_dependency_relation_std,0.07292651052500397,0.08444075626643711,0.07940222290774883,0.06422643945756927
token_length_mean,6.4600840336134455,5.80607476635514,6.5327102803738315,6.320083682008368
token_length_median,5.0,5.0,6.0,5.0
token_length_std,4.034057114080197,3.7767439511985277,3.7729181472659965,3.9047303135362887
sentence_length_mean,16.413793103448278,13.375,15.285714285714286,17.703703703703702
sentence_length_median,16.0,12.5,13.5,18.0
sentence_length_std,5.696443181732883,5.627777092245214,6.9788309646138496,5.714275916119367
syllables_per_token_mean,2.235294117647059,1.9485981308411215,2.235981308411215,2.1129707112970713
syllables_per_token_median,2.0,1.0,2.0,2.0
syllables_per_token_std,1.5199285827591,1.3999909536410868,1.438104515597342,1.3302873361164165
n_tokens,476,428,428,478
n_unique_tokens,276,241,273,265
proportion_unique_tokens,0.5798319327731093,0.5630841121495327,0.6378504672897196,0.5543933054393305
n_characters,3124,2544,2842,3086
n_sentences,29,32,28,27
connectives,12,24,8,21
connectives_cap,0,3,1,2
pos_prop_X,,0.002053388090349076,0.002109704641350211,
