,human,continue,create,explain
flesch_reading_ease,40.525306727082636,12.9040460526316,4.9364647887324224,22.716181818181838
flesch_kincaid_grade,15.504252352736149,20.3097149122807,19.626140845070427,17.742454545454553
smog,15.631368783578527,19.723128387495304,19.97928068152386,18.080787847865203
gunning_fog,18.742279539909376,23.723684210526315,23.613521126760563,21.2161038961039
automated_readability_index,19.987634193098636,25.8985,25.15954225352113,23.315746753246756
coleman_liau_index,15.131854304635755,20.217122807017542,23.593098591549296,19.874415584415583
lix,68.21331474381317,82.11622807017544,83.15352112676055,77.06623376623376
rix,11.578947368421053,16.5625,15.55,14.25
token_length_mean,5.41887417218543,6.266666666666667,6.876760563380282,6.23051948051948
token_length_median,5.0,6.0,7.0,6.0
token_length_std,3.0085487564486884,3.1033277743180467,3.3153965516635835,3.084646266151574
sentence_length_mean,31.789473684210527,35.625,28.4,30.8
sentence_length_median,27.0,27.5,24.0,28.5
sentence_length_std,13.391194857927792,24.685205589583408,16.526947691573298,9.431860898041277
syllables_per_token_mean,1.5844370860927153,1.8649122807017544,2.045774647887324,1.8068181818181819
syllables_per_token_median,1.0,2.0,2.0,1.0
syllables_per_token_std,0.8790174645565824,1.024779176567507,1.1311917708575598,1.0129128656679485
n_tokens,604,570,568,616
n_unique_tokens,267,359,361,385
proportion_unique_tokens,0.4420529801324503,0.6298245614035087,0.6355633802816901,0.625
n_characters,3370,3619,3995,3909
n_sentences,19,16,20,20
entropy,19.161251979508535,10.349855091980917,10.587655552640438,12.397229664986355
perplexity,209713312.9411227,31252.513751609276,39642.44047987213,242129.90653779625
per_word_perplexity,298736.9130215423,50.65237236889672,60.522809892934546,353.47431611357115
passed_quality_check,True,True,True,True
n_stop_words,273.0,168.0,157.0,239.0
alpha_ratio,0.8518518518518519,0.8914100486223663,0.8473282442748091,0.8992700729927007
mean_word_length,4.801994301994302,5.86547811993517,6.100763358778626,5.706569343065693
doc_length,702.0,617.0,655.0,685.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0,0.013002648687695642,0.023435772717223084,0.0
duplicate_ngram_chr_fraction_6,0.0,0.0,0.015918638072076056,0.0
duplicate_ngram_chr_fraction_7,0.0,0.0,0.015918638072076056,0.0
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.00910010111223458,0.004334216229231881,0.004642936104355516,0.012408597385331266
top_ngram_chr_fraction_3,0.007583417593528817,0.0,0.0,0.0
top_ngram_chr_fraction_4,0.007583417593528817,0.0,0.0,0.0
oov_ratio,0.008547008547008548,0.02593192868719611,0.01984732824427481,0.00291970802919708
pos_prop_ADJ,0.07692307692307693,0.1312803889789303,0.14198473282442747,0.11240875912408758
pos_prop_SYM,0.004273504273504274,0.004862236628849271,0.013740458015267175,0.004379562043795621
pos_prop_PROPN,0.07692307692307693,0.06320907617504051,0.06870229007633588,0.04671532846715328
pos_prop_PUNCT,0.12108262108262108,0.06969205834683954,0.09770992366412214,0.08613138686131387
pos_prop_AUX,0.03561253561253561,0.009724473257698542,0.012213740458015267,0.024817518248175182
pos_prop_NUM,0.014245014245014245,0.006482982171799027,0.00916030534351145,0.008759124087591242
pos_prop_ADP,0.12962962962962962,0.10048622366288493,0.10076335877862595,0.1416058394160584
pos_prop_DET,0.08974358974358974,0.04376012965964344,0.04885496183206107,0.058394160583941604
pos_prop_ADV,0.03133903133903134,0.03889789303079417,0.024427480916030534,0.04671532846715328
pos_prop_NOUN,0.21652421652421652,0.28363047001620745,0.26259541984732826,0.2613138686131387
pos_prop_VERB,0.09971509971509972,0.13776337115072934,0.13435114503816795,0.12554744525547445
pos_prop_PRON,0.03418803418803419,0.03565640194489465,0.021374045801526718,0.020437956204379562
pos_prop_SCONJ,0.014245014245014245,0.011345218800648298,0.012213740458015267,0.02335766423357664
pos_prop_X,0.011396011396011397,0.008103727714748784,0.0015267175572519084,
pos_prop_CCONJ,0.03133903133903134,0.02106969205834684,0.01984732824427481,0.02335766423357664
pos_prop_PART,0.011396011396011397,0.009724473257698542,0.015267175572519083,0.016058394160583942
pos_prop_SPACE,0.0014245014245014246,0.024311183144246355,0.015267175572519083,
first_order_coherence,0.8545887503359053,0.8483079234759013,0.7542039453983307,0.8629130689721358
second_order_coherence,0.8468345859471489,0.8496212874140058,0.7227168588174714,0.8386147320270538
dependency_distance_mean,3.5788664114325353,3.4482292425620784,2.9007897609877804,3.125562020914742
dependency_distance_std,1.1505953760315033,0.782921358741819,0.7768674460806462,0.665701207656176
prop_adjacent_dependency_relation_mean,0.4532906056965569,0.4856804657050656,0.47655035870019,0.4990161230936211
prop_adjacent_dependency_relation_std,0.06238989267693928,0.04971967398978437,0.06738493149572694,0.055703371256342504
connectives,19,11,10,21
connectives_cap,3,1,2,1
