,human,continue,create,explain
flesch_reading_ease,47.94713976750475,28.27982345575961,25.95712143928037,27.52857459052683
flesch_kincaid_grade,12.874371451743716,16.755274624373957,16.8432383808096,16.348021248339972
smog,14.341013108633849,17.524767212741477,17.76668706950675,17.294116923549524
gunning_fog,16.221140848878076,20.460801335559267,20.655472263868067,19.97361664453298
automated_readability_index,15.712805623141392,21.45902337228715,21.400614692653676,21.374922532093848
coleman_liau_index,13.566364963503652,18.059766277128542,18.547466266866568,19.16828685258964
lix,56.465260881319274,70.35066777963272,71.87856071964018,71.846392208942
rix,7.888888888888889,12.1,12.434782608695652,12.25925925925926
token_length_mean,5.192700729927007,5.926544240400668,6.014992503748126,6.127490039840637
token_length_median,5.0,6.0,6.0,6.0
token_length_std,2.87007299270073,2.949425666787104,3.0186452264123895,2.878172873867424
sentence_length_mean,25.37037037037037,29.95,29.0,27.88888888888889
sentence_length_median,24.0,28.5,30.0,25.0
sentence_length_std,12.009712576041197,10.07211497154396,9.59619489806971,14.16655773378598
syllables_per_token_mean,1.5737226277372263,1.7512520868113524,1.790104947526237,1.7848605577689243
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.9150222423998914,1.004112213410443,1.004200094635266,0.9853828172973799
n_tokens,685,599,667,753
n_unique_tokens,332,409,437,414
proportion_unique_tokens,0.4846715328467153,0.6828046744574291,0.6551724137931034,0.549800796812749
n_characters,3625,3605,4105,4687
n_sentences,27,20,23,27
entropy,22.296272607026864,10.803479512274865,12.512875079154965,13.723983630271336
perplexity,4821122429.19576,49191.6667076967,271814.48690634355,912536.7433119492
per_word_perplexity,6419603.767238029,75.33180200259831,360.97541421825173,1111.494206226491
passed_quality_check,True,True,True,True
n_stop_words,344.0,208.0,224.0,283.0
alpha_ratio,0.9081225033288948,0.9050535987748851,0.8671978751660027,0.9196102314250914
mean_word_length,4.826897470039947,5.520673813169985,5.451527224435591,5.708891595615103
doc_length,751.0,653.0,753.0,821.0
symbol_to_word_ratio_#,0.0,0.0,0.0,0.0
proportion_ellipsis,0.0,0.0,0.0,0.0
proportion_bullet_points,0.0,0.0,0.0,0.0
contains_lorem ipsum,0.0,0.0,0.0,0.0
duplicate_line_chr_fraction,0.0,0.0,0.0,0.0
duplicate_paragraph_chr_fraction,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_5,0.0,0.0,0.0,0.008460548096376677
duplicate_ngram_chr_fraction_6,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_7,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_8,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_9,0.0,0.0,0.0,0.0
duplicate_ngram_chr_fraction_10,0.0,0.0,0.0,0.0
top_ngram_chr_fraction_2,0.013714285714285714,0.005740253527864147,0.005717916137229987,0.013242597020415671
top_ngram_chr_fraction_3,0.0,0.0,0.0,0.015449696523818283
top_ngram_chr_fraction_4,0.0,0.0,0.0,0.012139047268714365
oov_ratio,0.002663115845539281,0.021439509954058193,0.025232403718459494,0.0
pos_prop_SCONJ,0.02529960053262317,0.022970903522205207,0.01593625498007968,0.012180267965895249
pos_prop_ADP,0.13981358189081225,0.09800918836140889,0.10358565737051793,0.12302070645554203
pos_prop_ADJ,0.09454061251664447,0.1669218989280245,0.11952191235059761,0.12667478684531058
pos_prop_NOUN,0.25432756324900135,0.25880551301684535,0.2536520584329349,0.2838002436053593
pos_prop_DET,0.11717709720372836,0.02909647779479326,0.0451527224435591,0.049939098660170524
pos_prop_PUNCT,0.085219707057257,0.07197549770290965,0.10092961487383798,0.0730816077953715
pos_prop_ADV,0.045272969374167776,0.06584992343032159,0.034528552456839307,0.04628501827040195
pos_prop_NUM,0.009320905459387484,0.0030627871362940277,0.006640106241699867,0.0036540803897685747
pos_prop_PROPN,0.019973368841544607,0.02909647779479326,0.0650730411686587,0.02679658952496955
pos_prop_PART,0.018641810918774968,0.019908116385911178,0.025232403718459494,0.020706455542021926
pos_prop_AUX,0.04660452729693742,0.045941807044410414,0.027888446215139442,0.049939098660170524
pos_prop_VERB,0.08388814913448735,0.12098009188361408,0.12217795484727756,0.1364190012180268
pos_prop_PRON,0.033288948069241014,0.02909647779479326,0.03851261620185923,0.023142509135200974
pos_prop_CCONJ,0.02663115845539281,0.022970903522205207,0.0199203187250996,0.024360535931790498
first_order_coherence,0.811723163494697,0.8468481710082606,0.809532569213347,0.864212678028987
second_order_coherence,0.8010739767551422,0.8451373179753622,0.8201132927622113,0.848809585571289
dependency_distance_mean,3.028766000527076,3.3678117840280266,3.0425492660040208,3.0897427987970207
dependency_distance_std,0.7992653226350435,0.6567385679673106,0.5974455618554639,0.5094586288631645
prop_adjacent_dependency_relation_mean,0.46002380136359067,0.46836061629659803,0.48156891058799267,0.46198385745799875
prop_adjacent_dependency_relation_std,0.06433696346474481,0.04196771160870381,0.05047733207923004,0.0589500514801425
connectives,27,20,17,23
connectives_cap,7,7,4,10
pos_prop_SPACE,,0.013782542113323124,0.021248339973439574,
pos_prop_SYM,,0.0015313935681470138,,
